Filename,Predictions
Image_2757.jpg,POPINJAY
Image_2758.jpg,ORANGE OAKLEAF
Image_2759.jpg,SILVER SPOT SKIPPER
Image_2760.jpg,DANAID EGGFLY
Image_2761.jpg,STRAITED QUEEN
Image_2762.jpg,SILVER SPOT SKIPPER
Image_2763.jpg,CRECENT
Image_2764.jpg,LARGE MARBLE
Image_2765.jpg,MALACHITE
Image_2766.jpg,PURPLISH COPPER
Image_2767.jpg,MOURNING CLOAK
Image_2768.jpg,LARGE MARBLE
Image_2769.jpg,BECKERS WHITE
Image_2770.jpg,ELBOWED PIERROT
Image_2771.jpg,ORCHARD SWALLOW
Image_2772.jpg,ADONIS
Image_2773.jpg,RED SPOTTED PURPLE
Image_2774.jpg,AN 88
Image_2775.jpg,RED CRACKER
Image_2776.jpg,MILBERTS TORTOISESHELL
Image_2777.jpg,AMERICAN SNOOT
Image_2778.jpg,VICEROY
Image_2779.jpg,CAIRNS BIRDWING
Image_2780.jpg,POPINJAY
Image_2781.jpg,STRAITED QUEEN
Image_2782.jpg,DANAID EGGFLY
Image_2783.jpg,LARGE MARBLE
Image_2784.jpg,DANAID EGGFLY
Image_2785.jpg,CABBAGE WHITE
Image_2786.jpg,SCARCE SWALLOW
